# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18657, V max: 5.23165,,,,,,,,
# I min: 0.31357, I max: 0.64083,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
4.8,5.20125,0.52671,0.00068612,0.00090143,38,,,,
4.9,5.20118,0.52674,0.00070075,0.00092045,39,,,,
5,5.2011,0.52666,0.00071538,0.00093947,40,,,,
5.1,5.20106,0.5266,0.00073001,0.00095849,41,,,,
5.2,5.20094,0.55678,0.00074506,0.0009786,42,,,,
5.3,5.20098,0.52656,0.0007601,0.00099762,43,,,,
5.4,5.20082,0.56026,0.0007752,0.00101785,44,,,,
5.5,5.20063,0.51873,0.00079018,0.00103659,45,,,,
5.6,5.20063,0.52952,0.00080474,0.00105571,46,,,,
5.7,5.20055,0.52947,0.00081945,0.00107483,47,,,,
5.8,5.20051,0.52947,0.00083416,0.00109396,48,,,,
5.9,5.20067,0.55628,0.00084924,0.00111405,49,,,,
6,5.20074,0.52953,0.00086432,0.00113317,50,,,,
6.1,5.20074,0.52954,0.00087903,0.0011523,51,,,,
6.2,5.20074,0.514,0.00089352,0.00117086,52,,,,
6.3,5.2009,0.54981,0.0009083,0.00119072,53,,,,
6.4,5.20098,0.51823,0.00092313,0.00120944,54,,,,
6.5,5.20129,0.52625,0.00093764,0.00122845,55,,,,
6.6,5.20125,0.55155,0.00095261,0.00124837,56,,,,
6.7,5.20133,0.52634,0.00096758,0.00126738,57,,,,
6.8,5.20125,0.52632,0.0009822,0.00128639,58,,,,
6.9,5.20121,0.50928,0.00099658,0.00130478,59,,,,
7,5.20118,0.51127,0.00101076,0.00132325,60,,,,
7.1,5.20118,0.51102,0.00102495,0.00134171,61,,,,
7.2,5.20121,0.52639,0.00103936,0.00136072,62,,,,
7.3,5.2011,0.54633,0.00105426,0.00138045,63,,,,
7.4,5.20106,0.5265,0.00106916,0.00139947,64,,,,
7.5,5.20106,0.52642,0.00108379,0.00141848,65,,,,
7.6,5.20106,0.51301,0.00109822,0.00143701,66,,,,
7.7,5.20098,0.51649,0.00111252,0.00145567,67,,,,
7.8,5.20098,0.50754,0.00112674,0.001474,68,,,,
7.9,5.20098,0.50878,0.00114086,0.00149237,69,,,,
8,5.20098,0.52644,0.00115524,0.00151139,70,,,,
8.1,5.20098,0.52645,0.00116986,0.0015304,71,,,,
8.2,5.20059,0.52915,0.00118452,0.00154951,72,,,,
8.3,5.20055,0.52947,0.00119923,0.00156863,73,,,,
8.4,5.20063,0.52958,0.00121393,0.00158776,74,,,,
8.5,5.20071,0.51027,0.00122838,0.00160619,75,,,,
8.6,5.20078,0.50779,0.00124252,0.00162453,76,,,,
8.7,5.20078,0.52949,0.00125692,0.00164365,77,,,,
8.8,5.20082,0.51102,0.00127137,0.00166211,78,,,,
8.9,5.20074,0.514,0.00128561,0.00168067,79,,,,
9,5.20071,0.52939,0.0013001,0.00169979,80,,,,
9.1,5.20074,0.52947,0.00131481,0.00171891,81,,,,
9.2,5.20098,0.52771,0.00132949,0.00173797,82,,,,
9.3,5.20106,0.50978,0.0013439,0.00175639,83,,,,
9.4,5.20098,0.52633,0.00135829,0.0017754,84,,,,
9.5,5.20094,0.50828,0.00137266,0.00179375,85,,,,
9.6,5.2009,0.51127,0.00138682,0.00181222,86,,,,
9.7,5.20086,0.5263,0.00140123,0.00183123,87,,,,
9.8,5.20086,0.52639,0.00141585,0.00185024,88,,,,
9.9,5.20082,0.52652,0.00143048,0.00186926,89,,,,
10,5.20094,0.52653,0.0014451,0.00188827,90,,,,
10.1,5.20094,0.52649,0.00145973,0.00190729,91,,,,
10.2,5.20094,0.50804,0.0014741,0.00192564,92,,,,
10.3,5.20098,0.50804,0.00148821,0.00194399,93,,,,
10.4,5.20106,0.52736,0.00150259,0.00196304,94,,,,
10.5,5.20114,0.61099,0.0015184,0.0019851,95,,,,
10.6,5.2011,0.54235,0.00153442,0.00200469,96,,,,
10.7,5.20102,0.52735,0.00154928,0.00202374,97,,,,
10.8,5.2011,0.52738,0.00156392,0.00204279,98,,,,
10.9,5.20118,0.55528,0.00157896,0.00206284,99,,,,
11,5.20078,0.514,0.00159381,0.00208141,100,,,,
11.1,5.20078,0.52047,0.00160818,0.0021002,101,,,,
11.2,5.20078,0.53064,0.00162278,0.00211937,102,,,,
11.3,5.20078,0.54534,0.00163772,0.00213907,103,,,,
11.4,5.20082,0.52992,0.00165266,0.0021582,104,,,,
11.5,5.20082,0.52992,0.00166738,0.00217734,105,,,,
11.6,5.20086,0.52981,0.0016821,0.00219648,106,,,,
11.7,5.2009,0.52996,0.00169681,0.00221562,107,,,,
11.8,5.2009,0.51077,0.00171127,0.00223407,108,,,,
11.9,5.20074,0.5155,0.00172552,0.00225269,109,,,,
12,5.2011,0.54061,0.00174019,0.00227221,110,,,,
12.1,5.20114,0.52667,0.00175501,0.00229124,111,,,,
12.2,5.20106,0.52672,0.00176964,0.00231026,112,,,,
12.3,5.2009,0.55827,0.00178471,0.00233042,113,,,,
12.4,5.20086,0.52677,0.00179978,0.00234945,114,,,,
12.5,5.20082,0.515,0.00181425,0.00236805,115,,,,
12.6,5.20078,0.51077,0.0018285,0.00238649,116,,,,
12.7,5.20074,0.52687,0.00184291,0.00240552,117,,,,
12.8,5.20074,0.52695,0.00185755,0.00242455,118,,,,
12.9,5.20078,0.52687,0.00187218,0.00244358,119,,,,
13,5.20071,0.54484,0.00188707,0.00246326,120,,,,
13.1,5.20078,0.52697,0.00190196,0.00248229,121,,,,
13.2,5.20074,0.52704,0.00191659,0.00250133,122,,,,
13.3,5.20086,0.50903,0.00193098,0.00251971,123,,,,
13.4,5.2009,0.51052,0.00194514,0.00253815,124,,,,
13.5,5.2009,0.52687,0.00195955,0.00255718,125,,,,
13.6,5.20082,0.52703,0.00197419,0.00257621,126,,,,
13.7,5.20078,0.56225,0.00198932,0.00259652,127,,,,
13.8,5.20071,0.53008,0.00200449,0.00261567,128,,,,
13.9,5.20071,0.53001,0.00201921,0.00263481,129,,,,
14,5.20071,0.50779,0.00203363,0.00265315,130,,,,
14.1,5.20071,0.50878,0.00204775,0.00267152,131,,,,
14.2,5.20071,0.53001,0.00206217,0.00269066,132,,,,
14.3,5.20071,0.5155,0.0020767,0.00270928,133,,,,
14.4,5.20074,0.53002,0.00209122,0.00272842,134,,,,
14.5,5.20078,0.52999,0.00210594,0.00274757,135,,,,
14.6,5.20078,0.53059,0.00212067,0.00276673,136,,,,
14.7,5.19033,0.58637,0.00213618,0.00278791,137,,,,
14.8,5.2011,0.51525,0.00215148,0.00280652,138,,,,
14.9,5.20106,0.52755,0.00216597,0.00282557,139,,,,
15,5.2011,0.51102,0.00218039,0.00284403,140,,,,
15.1,5.2011,0.51674,0.00219467,0.00286269,141,,,,
15.2,5.20114,0.52765,0.00220917,0.00288175,142,,,,
15.3,5.20114,0.5276,0.00222383,0.00290081,143,,,,
15.4,5.20118,0.51649,0.00223833,0.00291946,144,,,,
15.5,5.20118,0.51152,0.00225261,0.00293794,145,,,,
15.6,5.20118,0.52774,0.00226704,0.002957,146,,,,
15.7,5.2011,0.50903,0.00228144,0.00297539,147,,,,
15.8,5.2011,0.54932,0.00229614,0.00299523,148,,,,
15.9,5.2011,0.52693,0.00231109,0.00301426,149,,,,
16,5.2011,0.52691,0.00232572,0.00303329,150,,,,
16.1,5.20106,0.52696,0.00234036,0.00305232,151,,,,
16.2,5.20102,0.514,0.00235482,0.00307089,152,,,,
16.3,5.20102,0.52757,0.00236928,0.00308994,153,,,,
16.4,5.2011,0.50779,0.00238366,0.00310828,154,,,,
16.5,5.20071,0.55305,0.0023984,0.00312826,155,,,,
16.6,5.20059,0.53063,0.00241345,0.00314742,156,,,,
16.7,5.20055,0.53066,0.00242819,0.00316658,157,,,,
16.8,5.20051,0.53084,0.00244293,0.00318576,158,,,,
16.9,5.20051,0.53088,0.00245768,0.00320493,159,,,,
17,5.20055,0.53089,0.00247243,0.0032241,160,,,,
17.1,5.20059,0.51226,0.00248691,0.0032426,161,,,,
17.2,5.20047,0.53088,0.0025014,0.00326177,162,,,,
17.3,5.20051,0.53048,0.00251614,0.00328093,163,,,,
17.4,5.20043,0.53028,0.00253088,0.00330008,164,,,,
17.5,5.20067,0.52868,0.00254558,0.00331918,165,,,,
17.6,5.20086,0.52729,0.00256025,0.00333822,166,,,,
17.7,5.20082,0.52732,0.0025749,0.00335727,167,,,,
17.8,5.20086,0.50978,0.0025893,0.00337568,168,,,,
17.9,5.20082,0.52723,0.0026037,0.00339472,169,,,,
18,5.20078,0.514,0.00261817,0.00341328,170,,,,
18.1,5.20074,0.52706,0.00263263,0.00343232,171,,,,
18.2,5.20082,0.53788,0.00264742,0.00345175,172,,,,
18.3,5.20086,0.52714,0.00266221,0.00347079,173,,,,
18.4,5.20098,0.52716,0.00267685,0.00348983,174,,,,
18.5,5.20094,0.51027,0.00269126,0.00350826,175,,,,
18.6,5.20102,0.52696,0.00270567,0.00352729,176,,,,
18.7,5.20102,0.50953,0.00272006,0.00354569,177,,,,
18.8,5.20114,0.51351,0.00273427,0.00356424,178,,,,
18.9,5.20114,0.54907,0.00274903,0.00358407,179,,,,
19,5.20114,0.56871,0.00276455,0.00360461,180,,,,
19.1,5.20114,0.52721,0.00277977,0.00362365,181,,,,
19.2,5.2011,0.55479,0.0027948,0.00364369,182,,,,
19.3,5.20067,0.51574,0.00280967,0.00366232,183,,,,
19.4,5.20063,0.50903,0.0028239,0.0036807,184,,,,
19.5,5.20055,0.50903,0.00283804,0.00369908,185,,,,
19.6,5.20055,0.53038,0.00285248,0.00371824,186,,,,
19.7,5.20047,0.51898,0.00286705,0.00373698,187,,,,
19.8,5.20051,0.53026,0.00288163,0.00375613,188,,,,
19.9,5.20051,0.53018,0.00289636,0.00377528,189,,,,
20,5.20063,0.51624,0.00291089,0.00379392,190,,,,
20.1,5.20067,0.51077,0.00292515,0.00381237,191,,,,
20.2,5.20071,0.51102,0.00293934,0.00383083,192,,,,
20.3,5.20106,0.52732,0.00295377,0.00384987,193,,,,
20.4,5.2011,0.51102,0.00296819,0.00386833,194,,,,
20.5,5.20114,0.54459,0.00298285,0.003888,195,,,,
20.6,5.20114,0.52704,0.00299773,0.00390704,196,,,,
20.7,5.20121,0.52705,0.00301237,0.00392608,197,,,,
20.8,5.20118,0.52711,0.00302701,0.00394511,198,,,,
20.9,5.20118,0.51301,0.00304146,0.00396364,199,,,,
21,5.20114,0.5271,0.00305591,0.00398268,200,,,,
21.1,5.2011,0.50903,0.0030703,0.00400107,201,,,,
21.2,5.20114,0.55305,0.00308505,0.00402104,202,,,,
21.3,5.20114,0.53812,0.0031002,0.00404048,203,,,,
21.4,5.20125,0.52726,0.003115,0.00405952,204,,,,
21.5,5.20121,0.52736,0.00312965,0.00407857,205,,,,
21.6,5.20121,0.52735,0.0031443,0.00409762,206,,,,
21.7,5.20121,0.51624,0.00315879,0.00411627,207,,,,
21.8,5.20121,0.50878,0.00317303,0.00413464,208,,,,
21.9,5.20121,0.55429,0.00318779,0.00415466,209,,,,
22,5.20106,0.57194,0.00320343,0.00417532,210,,,,
22.1,5.2009,0.53057,0.00321875,0.00419448,211,,,,
22.2,5.20086,0.53051,0.00323348,0.00421364,212,,,,
22.3,5.20074,0.53098,0.00324823,0.00423282,213,,,,
22.4,5.20071,0.53099,0.00326298,0.004252,214,,,,
22.5,5.20071,0.53102,0.00327773,0.00427118,215,,,,
22.6,5.20067,0.54161,0.00329262,0.00429074,216,,,,
22.7,5.20063,0.5312,0.00330752,0.00430992,217,,,,
22.8,5.20067,0.53112,0.00332228,0.0043291,218,,,,
22.9,5.20051,0.53098,0.00333703,0.00434828,219,,,,
23,5.20063,0.53075,0.00335178,0.00436745,220,,,,
23.1,5.20098,0.52802,0.00336648,0.00438652,221,,,,
23.2,5.20094,0.51052,0.0033809,0.00440496,222,,,,
23.3,5.20098,0.59756,0.00339629,0.00442654,223,,,,
23.4,5.20106,0.52766,0.00341192,0.0044456,224,,,,
23.5,5.20114,0.52752,0.00342658,0.00446465,225,,,,
23.6,5.20106,0.52739,0.00344123,0.0044837,226,,,,
23.7,5.20114,0.52745,0.00345588,0.00450275,227,,,,
23.8,5.20114,0.5275,0.00347053,0.0045218,228,,,,
23.9,5.20118,0.51027,0.00348495,0.00454024,229,,,,
24,5.20114,0.5274,0.00349936,0.00455928,230,,,,
24.1,5.20114,0.50903,0.00351375,0.00457767,231,,,,
24.2,5.20106,0.51226,0.00352794,0.00459617,232,,,,
24.3,5.20094,0.52761,0.00354238,0.00461523,233,,,,
24.4,5.20094,0.52768,0.00355704,0.00463429,234,,,,
24.5,5.2009,0.52771,0.00357169,0.00465335,235,,,,
24.6,5.20098,0.52767,0.00358635,0.0046724,236,,,,
24.7,5.20094,0.52772,0.00360101,0.00469146,237,,,,
24.8,5.20067,0.50978,0.00361542,0.00470987,238,,,,
24.9,5.20063,0.50878,0.00362957,0.00472825,239,,,,
25,5.20067,0.5306,0.003644,0.00474741,240,,,,
25.1,5.20074,0.51351,0.0036585,0.00476596,241,,,,
25.2,5.20074,0.5306,0.00367301,0.00478512,242,,,,
25.3,5.20082,0.53057,0.00368774,0.00480428,243,,,,
25.4,5.20074,0.53049,0.00370248,0.00482344,244,,,,
25.5,5.20071,0.51574,0.00371701,0.00484207,245,,,,
25.6,5.20067,0.51077,0.00373127,0.00486052,246,,,,
25.7,5.20063,0.5305,0.00374573,0.00487968,247,,,,
25.8,5.20082,0.50978,0.00376018,0.00489809,248,,,,
25.9,5.20098,0.53887,0.00377474,0.00491755,249,,,,
26,5.20082,0.5276,0.00378956,0.00493661,250,,,,
26.1,5.20082,0.52755,0.00380421,0.00495566,251,,,,
26.2,5.20082,0.52754,0.00381887,0.00497471,252,,,,
26.3,5.20071,0.52749,0.00383352,0.00499376,253,,,,
26.4,5.20078,0.52749,0.00384817,0.00501281,254,,,,
26.5,5.20086,0.51002,0.00386258,0.00503123,255,,,,
26.6,5.20082,0.54932,0.00387729,0.00505107,256,,,,
26.7,5.20094,0.52753,0.00389225,0.00507013,257,,,,
26.8,5.20094,0.52759,0.00390691,0.00508918,258,,,,
26.9,5.20094,0.52752,0.00392156,0.00510824,259,,,,
27,5.20094,0.52751,0.00393621,0.00512729,260,,,,
27.1,5.20102,0.5276,0.00395087,0.00514634,261,,,,
27.2,5.20102,0.52754,0.00396552,0.0051654,262,,,,
27.3,5.20114,0.53962,0.00398034,0.00518489,263,,,,
27.4,5.20118,0.52767,0.00399517,0.00520395,264,,,,
27.5,5.19033,0.62889,0.00401123,0.00522666,265,,,,
27.6,5.20071,0.55205,0.00402763,0.0052466,266,,,,
27.7,5.20067,0.53081,0.00404267,0.00526577,267,,,,
27.8,5.20067,0.53083,0.00405742,0.00528494,268,,,,
27.9,5.20063,0.53081,0.00407216,0.00530411,269,,,,
28,5.20063,0.53081,0.00408691,0.00532328,270,,,,
28.1,5.20067,0.53081,0.00410165,0.00534245,271,,,,
28.2,5.20067,0.53074,0.0041164,0.00536162,272,,,,
28.3,5.20051,0.55479,0.00413147,0.00538166,273,,,,
28.4,5.20047,0.53136,0.00414656,0.00540085,274,,,,
28.5,5.20047,0.53137,0.00416132,0.00542004,275,,,,
28.6,5.18908,0.58488,0.00417682,0.00544115,276,,,,
28.7,5.19949,0.58861,0.00419312,0.0054624,277,,,,
28.8,5.18657,0.59582,0.00420957,0.00548391,278,,,,
28.9,5.19769,0.60875,0.0042263,0.00550588,279,,,,
29,5.19683,0.61447,0.00424329,0.00552805,280,,,,
29.1,5.19593,0.61074,0.00426031,0.00555008,281,,,,
29.2,5.19503,0.60278,0.00427716,0.00557183,282,,,,
29.3,5.19425,0.59457,0.00429379,0.00559327,283,,,,
29.4,5.19339,0.60651,0.00431047,0.00561514,284,,,,
29.5,5.19253,0.62367,0.00432756,0.00563763,285,,,,
29.6,5.1919,0.60297,0.00434459,0.00565937,286,,,,
29.7,5.19194,0.603,0.00436134,0.00568111,287,,,,
29.8,5.1919,0.58711,0.00437787,0.00570227,288,,,,
29.9,5.19116,0.60054,0.00439437,0.00572392,289,,,,
30,5.19104,0.61221,0.00441121,0.00574599,290,,,,
30.1,5.19104,0.5998,0.00442805,0.00576761,291,,,,
30.2,5.19104,0.58861,0.00444455,0.00578883,292,,,,
30.3,5.19085,0.63759,0.00446158,0.00581181,293,,,,
30.4,5.19069,0.61526,0.00447898,0.00583399,294,,,,
30.5,5.19053,0.61534,0.00449607,0.00585622,295,,,,
30.6,5.20285,0.54484,0.00451219,0.00587592,296,,,,
30.7,5.20285,0.51898,0.00452696,0.00589463,297,,,,
30.8,5.19257,0.54285,0.00454171,0.00591421,298,,,,
30.9,5.1939,0.53788,0.00455672,0.00593361,299,,,,
31,5.19523,0.53017,0.00457155,0.00595275,300,,,,
31.1,5.19609,0.52644,0.00458623,0.00597174,301,,,,
31.2,5.19699,0.59582,0.00460182,0.00599325,302,,,,
31.3,5.19699,0.58811,0.00461826,0.00601447,303,,,,
31.4,5.19726,0.60925,0.00463489,0.00603646,304,,,,
31.5,5.19738,0.61422,0.00465188,0.00605863,305,,,,
31.6,5.19738,0.60626,0.00466883,0.00608051,306,,,,
31.7,5.19656,0.60004,0.00468559,0.00610216,307,,,,
31.8,5.1957,0.61074,0.0047024,0.00612419,308,,,,
31.9,5.19472,0.57917,0.00471893,0.00614508,309,,,,
32,5.19378,0.58644,0.00473512,0.00616623,310,,,,
32.1,5.19292,0.60601,0.00475168,0.00618815,311,,,,
32.2,5.20661,0.47596,0.00476671,0.00620537,312,,,,
32.3,5.20786,0.47223,0.00477988,0.0062224,313,,,,
32.4,5.19519,0.47471,0.00479303,0.00623957,314,,,,
32.5,5.20786,0.48068,0.0048063,0.00625692,315,,,,
32.6,5.20786,0.48217,0.00481967,0.00627433,316,,,,
32.7,5.19922,0.49386,0.00483323,0.00629217,317,,Total,0.00623766,Wh
32.8,5.20051,0.49088,0.00484691,0.0063099,318,,In J,22.455576,J
32.9,5.20192,0.49088,0.00486054,0.00632764,319,,One cycle,2.2455576,J
33,5.20329,0.48814,0.00487414,0.00634528,320,,,,
33.1,5.20431,0.52171,0.00488816,0.00636414,321,,Wh to J,3600,s
33.2,5.20517,0.4888,0.0049022,0.00638181,322,,Cyber count,10,
