# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18782, V max: 5.22281,,,,,,,,
# I min: 0.31656, I max: 0.63287,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
3.1,5.19218,0.60385,0.0004406,0.00058361,21,,,,
3.2,5.19225,0.58836,0.00045716,0.00060487,22,,,,
3.3,5.20661,0.53315,0.00047273,0.0006241,23,,,,
3.4,5.1937,0.52122,0.00048738,0.0006429,24,,,,
3.5,5.19456,0.5247,0.00050191,0.00066183,25,,,,
3.6,5.1955,0.52495,0.00051648,0.00068077,26,,,,
3.7,5.1964,0.52196,0.00053102,0.00069961,27,,,,
3.8,5.19726,0.52768,0.0005456,0.00071866,28,,,,
3.9,5.19812,0.5237,0.00056021,0.00073757,29,,,,
4,5.19902,0.53017,0.00057484,0.00075671,30,,,,
4.1,5.19981,0.51649,0.00058938,0.00077536,31,,,,
4.2,5.20067,0.53155,0.00060394,0.00079456,32,,,,
4.3,5.20133,0.51525,0.00061847,0.00081318,33,,,,
4.4,5.20141,0.53614,0.00063308,0.00083254,34,,,,
4.5,5.20125,0.52628,0.00064783,0.00085155,35,,,,
4.6,5.20121,0.51574,0.00066231,0.00087018,36,,,,
4.7,5.20118,0.5264,0.00067678,0.00088919,37,,,,
4.8,5.20118,0.52638,0.0006914,0.0009082,38,,,,
4.9,5.20114,0.56051,0.0007065,0.00092845,39,,,,
5,5.20071,0.52941,0.00072163,0.00094757,40,,,,
5.1,5.20074,0.54061,0.0007365,0.00096709,41,,,,
5.2,5.20078,0.50654,0.00075104,0.00098539,42,,,,
5.3,5.20078,0.52945,0.00076543,0.00100451,43,,,,
5.4,5.20082,0.51102,0.00077988,0.00102297,44,,,,
5.5,5.20086,0.53987,0.00079448,0.00104241,45,,,,
5.6,5.20094,0.51599,0.00080914,0.00106105,46,,,,
5.7,5.20098,0.52913,0.00082366,0.00108016,47,,,,
5.8,5.20106,0.51077,0.0008381,0.00109861,48,,,,
5.9,5.20106,0.54086,0.0008527,0.00111814,49,,,,
6,5.20149,0.514,0.00086736,0.00113671,50,,,,
6.1,5.20157,0.54832,0.00088211,0.00115652,51,,,,
6.2,5.20149,0.50928,0.0008968,0.00117491,52,,,,
6.3,5.20153,0.53638,0.00091132,0.00119429,53,,,,
6.4,5.20145,0.52596,0.00092608,0.00121329,54,,,,
6.5,5.20149,0.52601,0.00094069,0.00123229,55,,,,
6.6,5.20149,0.51201,0.0009551,0.00125078,56,,,,
6.7,5.20153,0.53987,0.00096971,0.00127028,57,,,,
6.8,5.20157,0.50978,0.00098429,0.0012887,58,,,,
6.9,5.20161,0.54235,0.00099891,0.00130829,59,,,,
7,5.20157,0.52603,0.00101374,0.00132729,60,,,,
7.1,5.20161,0.52603,0.00102836,0.00134629,61,,,,
7.2,5.20164,0.51574,0.00104282,0.00136492,62,,,,
7.3,5.20168,0.52605,0.00105729,0.00138392,63,,,,
7.4,5.20168,0.51301,0.00107173,0.00140245,64,,,,
7.5,5.20164,0.53837,0.00108633,0.0014219,65,,,,
7.6,5.20161,0.50903,0.00110088,0.00144029,66,,,,
7.7,5.20149,0.54882,0.00111557,0.00146011,67,,,,
7.8,5.20118,0.52929,0.00113054,0.00147923,68,,,,
7.9,5.20106,0.515,0.00114505,0.00149783,69,,,,
8,5.20106,0.52998,0.00115956,0.00151697,70,,,,
8.1,5.20106,0.53005,0.00117428,0.00153611,71,,,,
8.2,5.20102,0.52999,0.001189,0.00155526,72,,,,
8.3,5.20102,0.50754,0.00120341,0.00157359,73,,,,
8.4,5.20098,0.54136,0.00121798,0.00159314,74,,,,
8.5,5.20102,0.50779,0.00123255,0.00161148,75,,,,
8.6,5.20106,0.53014,0.00124697,0.00163063,76,,,,
8.7,5.20106,0.50953,0.00126141,0.00164903,77,,,,
8.8,5.20141,0.52713,0.00127581,0.00166807,78,,,,
8.9,5.20145,0.52675,0.00129044,0.0016871,79,,,,
9,5.20145,0.53763,0.00130523,0.00170652,80,,,,
9.1,5.20137,0.51102,0.00131979,0.00172498,81,,,,
9.2,5.20125,0.54011,0.00133439,0.00174449,82,,,,
9.3,5.20121,0.50953,0.00134897,0.00176289,83,,,,
9.4,5.20129,0.54459,0.00136361,0.00178256,84,,,,
9.5,5.20121,0.50804,0.00137823,0.00180091,85,,,,
9.6,5.20118,0.53887,0.00139277,0.00182038,86,,,,
9.7,5.20121,0.52638,0.00140757,0.00183939,87,,,,
9.8,5.20121,0.52638,0.00142219,0.0018584,88,,,,
9.9,5.20114,0.51326,0.00143663,0.00187694,89,,,,
10,5.20118,0.53738,0.00145122,0.00189635,90,,,,
10.1,5.20125,0.51027,0.00146577,0.00191478,91,,,,
10.2,5.20129,0.54683,0.00148045,0.00193453,92,,,,
10.3,5.18908,0.54733,0.00149565,0.0019543,93,,,,
10.4,5.20133,0.52635,0.00151056,0.00197331,94,,,,
10.5,5.2011,0.56424,0.00152571,0.00199369,95,,,,
10.6,5.20102,0.52941,0.0015409,0.00201281,96,,,,
10.7,5.20106,0.52937,0.0015556,0.00203193,97,,,,
10.8,5.20102,0.52937,0.00157031,0.00205105,98,,,,
10.9,5.20106,0.515,0.00158481,0.00206966,99,,,,
11,5.20106,0.515,0.00159912,0.00208826,100,,,,
11.1,5.20102,0.52944,0.00161362,0.00210738,101,,,,
11.2,5.20106,0.51525,0.00162813,0.00212599,102,,,,
11.3,5.20106,0.52931,0.00164264,0.00214511,103,,,,
11.4,5.20114,0.51898,0.0016572,0.00216385,104,,,,
11.5,5.20133,0.52833,0.00167175,0.00218294,105,,,,
11.6,5.20157,0.52607,0.00168639,0.00220194,106,,,,
11.7,5.20145,0.52607,0.001701,0.00222094,107,,,,
11.8,5.20145,0.51574,0.00171547,0.00223957,108,,,,
11.9,5.20145,0.52588,0.00172994,0.00225857,109,,,,
12,5.20153,0.5155,0.0017444,0.00227719,110,,,,
12.1,5.20153,0.52587,0.00175887,0.00229618,111,,,,
12.2,5.20153,0.5258,0.00177347,0.00231518,112,,,,
12.3,5.20153,0.52582,0.00178808,0.00233417,113,,,,
12.4,5.20157,0.52586,0.00180269,0.00235316,114,,,,
12.5,5.20153,0.52589,0.00181729,0.00237216,115,,,,
12.6,5.20149,0.52586,0.0018319,0.00239115,116,,,,
12.7,5.20157,0.53887,0.00184669,0.00241062,117,,,,
12.8,5.20149,0.51475,0.00186132,0.00242921,118,,,,
12.9,5.20149,0.52607,0.00187578,0.00244822,119,,,,
13,5.20141,0.5261,0.00189039,0.00246722,120,,,,
13.1,5.20141,0.52624,0.00190501,0.00248623,121,,,,
13.2,5.20137,0.562,0.00192012,0.00250653,122,,,,
13.3,5.2011,0.52919,0.00193528,0.00252564,123,,,,
13.4,5.20106,0.52946,0.00194998,0.00254476,124,,,,
13.5,5.20098,0.52957,0.00196469,0.00256389,125,,,,
13.6,5.20106,0.53987,0.00197954,0.00258339,126,,,,
13.7,5.20102,0.51052,0.00199413,0.00260183,127,,,,
13.8,5.20106,0.52949,0.00200858,0.00262095,128,,,,
13.9,5.20102,0.514,0.00202307,0.00263952,129,,,,
14,5.2011,0.53036,0.00203758,0.00265867,130,,,,
14.1,5.2011,0.51923,0.00205215,0.00267743,131,,,,
14.2,5.2011,0.60999,0.00206784,0.00269946,132,,,,
14.3,5.20067,0.58687,0.00208446,0.00272065,133,,,,
14.4,5.19984,0.61894,0.00210121,0.00274299,134,,,,
14.5,5.19891,0.58786,0.00211797,0.00276421,135,,,,
14.6,5.19801,0.6172,0.00213471,0.00278649,136,,,,
14.7,5.19714,0.58612,0.00215142,0.00280764,137,,,,
14.8,5.19628,0.63013,0.00216831,0.00283038,138,,,,
14.9,5.19542,0.61397,0.00218559,0.00285252,139,,,,
15,5.19456,0.58452,0.00220224,0.00287361,140,,,,
15.1,5.1937,0.61795,0.00221894,0.00289589,141,,,,
15.2,5.19276,0.58885,0.0022357,0.00291712,142,,,,
15.3,5.19229,0.62292,0.00225253,0.00293958,143,,,,
15.4,5.19229,0.59035,0.00226938,0.00296087,144,,,,
15.5,5.19233,0.6031,0.00228595,0.00298262,145,,,,
15.6,5.19229,0.60331,0.00230271,0.00300437,146,,,,
15.7,5.19221,0.60366,0.00231947,0.00302614,147,,,,
15.8,5.19221,0.60365,0.00233624,0.0030479,148,,,,
15.9,5.19225,0.60317,0.002353,0.00306965,149,,,,
16,5.19221,0.63287,0.00237017,0.00309247,150,,,,
16.1,5.19198,0.60587,0.00238738,0.00311431,151,,,,
16.2,5.19198,0.58736,0.00240395,0.00313549,152,,,,
16.3,5.20535,0.52519,0.0024194,0.00315447,153,,,,
16.4,5.19311,0.52818,0.00243403,0.00317352,154,,Total,0.00306209,Wh
16.5,5.19405,0.51972,0.00244858,0.00319232,155,,In J,11.023524,J
16.6,5.21036,0.50256,0.00246278,0.00321049,156,,One cycle,0.011023524,J
16.7,5.1964,0.48143,0.00247645,0.0032279,157,,,,
16.8,5.20911,0.49709,0.00249004,0.00324585,158,,Wh to J,3600,s
16.9,5.19894,0.48242,0.00250364,0.00326327,159,,Cyber count,1000,
